pm,stator_yoke,stator_tooth,stator_winding
-0.0061391443,-0.42366827,0.0609556,0.48660576
-0.0095529705,-0.42464334,0.059083663,0.4843429
0.0017451942,-0.42172432,0.06509022,0.49171102
0.024000943,-0.41719806,0.074803725,0.50328606
0.027454078,-0.4156884,0.077517204,0.50666016
0.012711197,-0.41730857,0.073147185,0.5017107
-0.00072160363,-0.41857025,0.06940308,0.49747172
-0.024638668,-0.42099512,0.06270424,0.49000508
-0.04470083,-0.4235243,0.05656512,0.48316854
-0.04306777,-0.42181164,0.05932419,0.48671293
-0.041436255,-0.4205091,0.061426803,0.48936749
-0.041791856,-0.41984397,0.062390946,0.49066886
-0.054081067,-0.42239738,0.05698976,0.48426512
-0.06554201,-0.42476928,0.052097477,0.47854638
-0.06436935,-0.42470706,0.052430414,0.4789491
-0.06879082,-0.42678523,0.048726693,0.474299
-0.06781943,-0.4293904,0.044693016,0.46876466
-0.06917247,-0.43248385,0.03976568,0.46224606
-0.07019228,-0.4346673,0.03633461,0.45773432
-0.0708404,-0.43638003,0.033587314,0.45407408
-0.06839658,-0.43775186,0.03165684,0.45126453
-0.055383563,-0.43529445,0.03701917,0.45763478
-0.04520017,-0.43283486,0.042127334,0.4638794
-0.04767275,-0.43319058,0.041285068,0.46290982
-0.06657365,-0.43694156,0.03344939,0.45370823
-0.07004012,-0.4363573,0.03399931,0.45470035
-0.07237831,-0.43542436,0.035192363,0.45646226
-0.0721335,-0.4339192,0.03737899,0.4593091
-0.06373662,-0.4293849,0.04523529,0.46923143
-0.069924414,-0.42911887,0.04498876,0.46935117
-0.11276823,-0.43960553,0.024170361,0.44451705
-0.1386563,-0.44700754,0.009878755,0.42718077
-0.13167712,-0.4443931,0.014650382,0.43307418
-0.1061378,-0.4359887,0.030409932,0.45240092
-0.08559196,-0.43027166,0.04147184,0.4657513
-0.06837383,-0.42768487,0.047289334,0.47228518
-0.057384893,-0.42641363,0.05045393,0.47574353
-0.058194295,-0.42943636,0.045718774,0.46946675
-0.057475805,-0.43108618,0.04329604,0.46618092
-0.05638036,-0.43273893,0.040803656,0.4627396
-0.04905972,-0.4323688,0.042324416,0.46434593
-0.056009933,-0.4347731,0.037829526,0.45878583
-0.07108362,-0.43814054,0.030951157,0.4505745
-0.07973793,-0.43952018,0.027959585,0.44719446
-0.1116776,-0.44771183,0.011991963,0.42801553
-0.11910629,-0.4479666,0.010689653,0.42677104
-0.09701465,-0.43948415,0.026166491,0.44604042
-0.08993234,-0.43532836,0.033430196,0.4553451
-0.13240811,-0.44668537,0.011272915,0.42863855
-0.22107248,-0.4767807,-0.046120122,0.3572258
-0.26416755,-0.4925648,-0.07704394,0.3179203
-0.20429094,-0.46802485,-0.029727623,0.3786916
-0.17157362,-0.45559418,-0.0065113455,0.40778273
-0.17696092,-0.45750204,-0.010315418,0.40293524
-0.15009823,-0.44816178,0.0072081834,0.42461535
-0.12865612,-0.44257772,0.018114991,0.43765193
-0.1120919,-0.43976235,0.02440422,0.4449162
-0.108641595,-0.44119027,0.02267252,0.44235367
-0.09308644,-0.43922302,0.02735328,0.4474948
-0.07116014,-0.43498886,0.03649129,0.4583195
-0.054706633,-0.43221006,0.042582117,0.46535233
-0.035036355,-0.42769846,0.05179052,0.47638232
-0.016237348,-0.42371717,0.060105048,0.48627037
-0.013505548,-0.42257708,0.062003605,0.48854396
-0.0047772527,-0.41972736,0.06751188,0.49537116
-0.0037813783,-0.4177305,0.07064701,0.49944708
-0.0042276084,-0.41574025,0.073628664,0.50342
0.0035686046,-0.4119683,0.08034113,0.5118325
0.0035372674,-0.41025004,0.08298111,0.51533055
-0.0061298013,-0.4115157,0.07976402,0.5116124
-0.0033059418,-0.40998822,0.082448184,0.51499546
-0.0038991868,-0.40942731,0.083165266,0.51594853
-0.010555968,-0.41023594,0.081140496,0.51368946
-0.0072369874,-0.4092054,0.08303316,0.5159497
-0.0029470176,-0.40834942,0.08499558,0.51834124
0.0044034123,-0.40825552,0.08600908,0.51922
0.0038186759,-0.41025007,0.08295228,0.5152447
0.0035248697,-0.41173628,0.08072981,0.51236475
-0.00040981174,-0.41535914,0.07469959,0.5046167
-0.0037498325,-0.41853434,0.06937087,0.49772722
0.0032862574,-0.41782513,0.07161971,0.5004338
0.002774492,-0.41931868,0.06914285,0.49712163
0.0060391724,-0.41879722,0.07024738,0.4983482
0.00666371,-0.41813025,0.07136169,0.49979624
0.006879881,-0.41708878,0.07299109,0.50194466
0.013299644,-0.4143526,0.07793679,0.50809675
0.06147851,-0.40461594,0.09892106,0.5330425
0.0882649,-0.3988234,0.11114095,0.5475744
0.07930128,-0.39804375,0.111165926,0.5480959
0.08846961,-0.395557,0.11613804,0.5541034
0.08821945,-0.3944683,0.1177909,0.55629516
0.08819808,-0.39441246,0.11777969,0.55623025
0.09858915,-0.3926319,0.12189963,0.56108063
0.12256722,-0.3900459,0.12893277,0.56894857
0.13902113,-0.38847724,0.1335633,0.57413685
0.14296229,-0.3892353,0.13292852,0.5730896
0.12138562,-0.39475465,0.12175251,0.5596913
0.10757542,-0.39797285,0.115053646,0.5516909
0.09254071,-0.4016502,0.10736681,0.54237974
0.068430334,-0.40638664,0.09699049,0.5300633
0.052154705,-0.41002637,0.08929756,0.52081704
0.042334914,-0.4124071,0.08450361,0.5150914
0.037640676,-0.4134524,0.08237293,0.51257426
0.02141577,-0.41569173,0.07684428,0.5061579
0.0106844455,-0.41656667,0.07421699,0.50332195
0.0035866797,-0.41656882,0.073336646,0.50256634
-0.010865331,-0.41750062,0.070186846,0.4992732
-0.0397221,-0.42141056,0.060885765,0.48877493
-0.050749153,-0.42261976,0.057810605,0.4854294
-0.055147305,-0.4222918,0.057815015,0.4857337
-0.047858536,-0.41910142,0.06348804,0.49278206
-0.043336645,-0.4174995,0.06642599,0.4963696
-0.036853418,-0.4150029,0.07102546,0.5020716
-0.025829643,-0.41209093,0.07667425,0.50881046
-0.023413017,-0.41204572,0.07705314,0.50916994
-0.011038095,-0.41128817,0.07961467,0.5117516
-0.0026389062,-0.41100976,0.0810932,0.51321113
-0.0016000569,-0.41342697,0.077670604,0.508686
-0.004047394,-0.4162078,0.07315984,0.5028797
-0.002186358,-0.41704196,0.07211085,0.5013809
-0.0011339486,-0.41829804,0.07025857,0.49883696
0.0020808578,-0.41913244,0.0693092,0.49735945
0.014224842,-0.41759324,0.073136,0.50171065
0.017653719,-0.4168499,0.07488675,0.50391793
0.018922985,-0.41637743,0.075646885,0.50479305
0.019003779,-0.4143704,0.07861173,0.50865215
0.015836954,-0.41330814,0.079696134,0.51019657
0.0079686195,-0.41151136,0.081543066,0.5131317
0.011599168,-0.40860704,0.08644606,0.5194045
0.010536939,-0.40718183,0.08846273,0.5221138
0.005671099,-0.4066897,0.08864136,0.522653
0.008003801,-0.4055258,0.09059342,0.5250383
0.033441737,-0.4003014,0.10169737,0.5381634
0.031414106,-0.4000191,0.10193257,0.53862065
0.032500565,-0.3996168,0.102749534,0.5396663
0.030402243,-0.40091679,0.10053325,0.5368821
0.019834101,-0.405014,0.09313055,0.5278246
0.0077016503,-0.4102971,0.0837259,0.5162022
0.01901929,-0.4109107,0.08411601,0.5160239
0.021491557,-0.4124564,0.08200626,0.51307017
0.030788481,-0.412155,0.083682485,0.51478255
0.03143543,-0.41300067,0.08248534,0.51317245
0.028650388,-0.41437238,0.07989347,0.50983727
0.02203852,-0.4149395,0.0782281,0.50802535
0.021501496,-0.41431296,0.07913048,0.5092531
0.021639079,-0.41307598,0.08110592,0.5118873
0.015732586,-0.41233778,0.08152556,0.5127919
0.0056197345,-0.41250372,0.080068104,0.5114717
-0.0019885004,-0.4123475,0.0793067,0.5108841
-0.007974908,-0.41114813,0.0804408,0.5127611
-0.013082817,-0.41065007,0.08061063,0.51331216
-0.022567317,-0.41134456,0.07847045,0.5110972
-0.043290213,-0.41545066,0.06989889,0.5011244
-0.034825027,-0.4129291,0.074763894,0.50703865
-0.019625604,-0.40985572,0.081210226,0.5145931
-0.013513416,-0.4108436,0.08052186,0.5133415
-0.002107039,-0.4111877,0.08133508,0.5137043
0.032224238,-0.40730238,0.09132135,0.524795
0.07483128,-0.40265012,0.103767075,0.5387634
0.1049532,-0.40031058,0.11136025,0.54715705
0.12472673,-0.3995408,0.11519725,0.55116665
0.13888326,-0.39952853,0.11710537,0.5529217
0.15386946,-0.39852893,0.120758876,0.55697584
0.16357951,-0.39750454,0.123656966,0.56026924
0.16674864,-0.3958854,0.12666328,0.5640861
0.1914104,-0.39289293,0.13470936,0.57337606
0.21185198,-0.38984174,0.14215256,0.5820097
0.23581252,-0.3850961,0.15248273,0.59409845
0.2509876,-0.38105154,0.16052881,0.6036591
0.25908792,-0.37780118,0.16648917,0.61092776
0.25114655,-0.37735713,0.16599597,0.6106698
0.23364939,-0.377787,0.16285959,0.6074966
0.21902414,-0.37883672,0.15913917,0.60336083
0.21017902,-0.37948653,0.1568293,0.60076153
0.20677921,-0.38044253,0.15490878,0.59844184
0.19575982,-0.38340896,0.14897476,0.5913359
0.19576909,-0.38504475,0.14677557,0.5886241
0.1942998,-0.38755676,0.14295596,0.58383864
0.18520202,-0.39075828,0.13683197,0.5763185
0.17422548,-0.3925647,0.13267612,0.5715224
0.16537786,-0.39444932,0.12861918,0.5666957
0.15370634,-0.3964145,0.12400941,0.56126237
0.124309584,-0.39969477,0.11488958,0.55078053
0.09249957,-0.40256172,0.106258385,0.5411267
0.07336201,-0.40406662,0.10127365,0.5355082
0.06053859,-0.40353993,0.10038874,0.5350237
0.048745096,-0.40251708,0.100518234,0.5358809
0.03674236,-0.40209875,0.099768706,0.5356331
0.024052098,-0.40266767,0.09726389,0.53304076
0.015492618,-0.40287387,0.095965624,0.5318659
0.0057207644,-0.40371782,0.09342902,0.5290803
-0.00401859,-0.40517172,0.08993742,0.5250199
-0.018264621,-0.40775704,0.08423646,0.51834524
-0.02579555,-0.40947425,0.08070007,0.5141297
-0.018428355,-0.40863144,0.08277528,0.51637065
-0.0054551065,-0.406771,0.08739665,0.5217827
0.0044875145,-0.40765887,0.087049946,0.5206293
0.034369707,-0.40478837,0.09484567,0.5290383
0.0812809,-0.39993438,0.10816005,0.54390866
0.11179583,-0.39814574,0.114919685,0.5511558
0.13490517,-0.3967697,0.120366514,0.5572084
0.14424998,-0.39603248,0.12281263,0.5599667
0.11663401,-0.39894947,0.11446018,0.5503731
0.08419694,-0.40207225,0.10542967,0.54024744
0.07762283,-0.40159008,0.10534328,0.540501
0.08376716,-0.39891565,0.11024313,0.5466089
0.07150042,-0.39790416,0.11023285,0.54727906
0.07318446,-0.39488482,0.11524263,0.55385065
0.09497586,-0.39081755,0.124216236,0.5643897
0.12507056,-0.38646695,0.13476536,0.57654476
0.15073575,-0.38329062,0.14300063,0.5859191
0.15596806,-0.38223255,0.14532843,0.58868355
0.16521263,-0.38117275,0.14829782,0.5921171
0.19748488,-0.3773884,0.15850419,0.60376376
0.22967325,-0.37505546,0.166388,0.61229753
0.2513134,-0.3739232,0.17107101,0.6172307
0.26037583,-0.37459573,0.1714066,0.6172424
0.26584837,-0.37600023,0.1701981,0.6154631
0.26894194,-0.37751132,0.16840065,0.6129989
0.27188587,-0.37808004,0.1679988,0.612358
0.2735167,-0.37911123,0.16665415,0.61052644
0.27720442,-0.37957564,0.16651836,0.61017257
0.2825898,-0.37856638,0.16892514,0.6130764
0.2862469,-0.3777819,0.1706709,0.6151694
0.28497803,-0.37674156,0.17194,0.61682284
0.28396806,-0.37471846,0.17475227,0.6204758
0.26145518,-0.3758121,0.1698479,0.61525214
0.2368559,-0.37735736,0.16392288,0.6087533
0.21444507,-0.3781947,0.15946719,0.60408
0.19739899,-0.3783328,0.15692958,0.60167193
0.18677208,-0.37843502,0.15531155,0.6001111
0.18921956,-0.37687138,0.15804264,0.60355204
0.19449492,-0.37606075,0.15992694,0.6057044
0.19858357,-0.3752777,0.1615945,0.6076228
0.19959597,-0.37529168,0.16164735,0.6076045
0.19610627,-0.3759575,0.16009532,0.6057338
0.19453712,-0.3761603,0.15966442,0.6053068
0.19165052,-0.37916523,0.15484574,0.5992567
0.19383849,-0.38104093,0.15260437,0.5963902
0.19712897,-0.38265368,0.15070435,0.59379286
0.21341811,-0.3811602,0.15531474,0.59900856
0.22936246,-0.37953427,0.16005078,0.6043817
0.23079267,-0.37973362,0.1599714,0.604216
0.24510564,-0.37773168,0.1649682,0.60995007
0.26442602,-0.374356,0.17257985,0.61873806
0.26622558,-0.37312376,0.1745261,0.62107366
0.26158696,-0.372379,0.17488784,0.62172604
0.26399463,-0.37142143,0.17645422,0.62351847
0.2608084,-0.3709736,0.17659068,0.62381095
0.25457463,-0.37084258,0.1759401,0.6232999
0.23717125,-0.37180313,0.17210624,0.61925405
0.22711869,-0.37224835,0.17011061,0.61721396
0.22093298,-0.3724222,0.16902958,0.6161482
0.22881544,-0.37128484,0.17188638,0.6194778
0.22818545,-0.37189484,0.17083618,0.61812294
0.23138665,-0.37231293,0.17065006,0.6177135
0.24761853,-0.37219512,0.17313066,0.6201269
0.26043826,-0.3727584,0.17417374,0.6208619
0.2707404,-0.37282568,0.17568186,0.6223745
0.27620548,-0.37328225,0.1758112,0.6222893
0.28116485,-0.3733449,0.17642665,0.62283933
0.28374666,-0.37342435,0.17663515,0.62295616
0.2896336,-0.3722712,0.17919448,0.62596554
0.2895607,-0.37101346,0.18095042,0.6281794
0.27268314,-0.37179735,0.17735389,0.62438786
0.2573514,-0.37277138,0.17367625,0.6203835
0.24033232,-0.37330437,0.17041223,0.616987
0.2267569,-0.37413386,0.16726758,0.61359495
0.21725091,-0.37457335,0.16534507,0.6116195
0.20903368,-0.37468672,0.1639902,0.61025286
0.2017532,-0.3734951,0.16462192,0.61136335
0.20297028,-0.37216225,0.16691187,0.6143248
0.20755546,-0.3712413,0.16900516,0.6168401
0.20639467,-0.3713075,0.16877335,0.61661667
0.21398525,-0.37127763,0.16984674,0.6176192
0.23796824,-0.3692923,0.17608646,0.62444055
0.2546347,-0.367451,0.18121864,0.6302545
0.2624656,-0.36787868,0.1817247,0.6305326
0.26701063,-0.36952314,0.18002722,0.6281732
0.27439922,-0.370636,0.17943643,0.62705165
0.2840684,-0.370438,0.18122499,0.62894523
0.28655875,-0.37105,0.18067022,0.6280963
0.27866846,-0.37136427,0.1790171,0.626328
0.2757808,-0.37104887,0.17907795,0.6265459
0.28128386,-0.36881235,0.18315722,0.6315107
0.26739675,-0.3690467,0.18090072,0.6293397
0.24837388,-0.37063026,0.17578883,0.6236714
0.23487183,-0.37117672,0.17290053,0.6205242
0.22447574,-0.37093532,0.17171954,0.61947167
0.21515763,-0.370412,0.17116065,0.6191956
0.19955932,-0.371674,0.16696754,0.6144778
0.18871011,-0.3720117,0.16496934,0.6124425
0.16523266,-0.37382612,0.15908095,0.6060407
0.13460094,-0.3769985,0.15018317,0.59607875
0.12550923,-0.37876958,0.14624584,0.59140825
0.1029128,-0.38142002,0.13941695,0.58379793
0.08561367,-0.3842119,0.13307601,0.5765312
0.09670927,-0.38412005,0.13470027,0.57807016
0.100673035,-0.3845318,0.1346693,0.5778609
0.08412185,-0.3885712,0.12640661,0.56797314
0.06690031,-0.39264756,0.11802752,0.5579624
0.056933492,-0.39453518,0.11395188,0.5532033
0.042069852,-0.39711094,0.10808013,0.5462912
0.04429914,-0.3959951,0.11002973,0.54871243
0.04661578,-0.39487565,0.11210827,0.5513512
0.064728364,-0.39100707,0.12003765,0.56061375
0.06098084,-0.39041632,0.12051464,0.56147367
0.044142395,-0.39205426,0.115939744,0.5564455
0.044953898,-0.3904729,0.118466474,0.5597252
0.045315906,-0.3895123,0.11995022,0.5616408
0.04676281,-0.38780612,0.12292482,0.5655551
0.03447768,-0.38923094,0.11922975,0.5614211
0.022087425,-0.39058018,0.11582989,0.5577769
0.022516683,-0.39047068,0.11604031,0.5580251
0.03652674,-0.38877046,0.120229326,0.56263644
0.03589177,-0.3894997,0.119059056,0.56114596
0.066207886,-0.38502976,0.12958768,0.5731744
0.05108282,-0.3891443,0.12139977,0.56329316
0.045281425,-0.3922217,0.116139516,0.5567975
0.04390697,-0.39402556,0.11337308,0.55332005
0.04027742,-0.3956706,0.11053752,0.5498638
0.052146718,-0.39400354,0.11454479,0.5544479
0.07858342,-0.38934758,0.12490999,0.5665312
0.05936663,-0.3922541,0.118027605,0.55856603
0.049710587,-0.39277676,0.116052985,0.556533
0.04296176,-0.3924137,0.11581983,0.55663973
0.03982541,-0.39204726,0.11590821,0.5568977
0.030968785,-0.39267844,0.11388892,0.55477834
0.03233093,-0.3916465,0.11558398,0.5569037
0.05384715,-0.38778907,0.12374536,0.56618136
0.052799463,-0.38669714,0.12530571,0.5683018
0.051676318,-0.3861904,0.12590632,0.56913924
0.051329464,-0.3855006,0.12697104,0.57058346
0.043182686,-0.38755596,0.122765325,0.56550896
0.030760214,-0.38955423,0.11853781,0.56085634
0.020218834,-0.39213425,0.113377996,0.5547295
-0.06594361,-0.4129454,0.072796635,0.5071925
-0.18174365,-0.45580068,-0.0050101504,0.4116325
-0.23315477,-0.48001844,-0.049736977,0.35413492
-0.2564308,-0.49311703,-0.07470036,0.3208845
-0.29246095,-0.5109044,-0.11008201,0.2737664
-0.34260106,-0.53398055,-0.15756124,0.21082139
-0.33478302,-0.5306234,-0.15063946,0.21986273
-0.2599243,-0.49608302,-0.080335245,0.313087
-0.19096558,-0.46545932,-0.021344706,0.38981876
-0.1529166,-0.44806433,0.010272294,0.430066
-0.12326211,-0.43568,0.032551266,0.45786905
-0.09071328,-0.4241247,0.053161427,0.4828224
-0.053442866,-0.41169164,0.07578446,0.5101364
-0.03560047,-0.40585774,0.08641659,0.5229129
-0.023837566,-0.4018286,0.09375863,0.5317893
-0.015639812,-0.3992415,0.09852985,0.5375082
-2.1353364e-05,-0.39521983,0.10638243,0.54682577
0.012523279,-0.3933033,0.11042761,0.55120224
0.012427628,-0.39336255,0.11033488,0.5510918
0.012396634,-0.3933559,0.11040628,0.55121875
0.011987105,-0.39644897,0.10578188,0.5452189
0.016647652,-0.39694315,0.1056731,0.544835
0.020230696,-0.39714605,0.10594257,0.54504544
0.030519083,-0.3986857,0.10481912,0.5429495
0.029899463,-0.40081152,0.101482205,0.53858477
0.029649034,-0.4021839,0.0995004,0.5360588
0.024944186,-0.40328124,0.097423114,0.5336766
0.032836944,-0.4011355,0.10169518,0.53886276
0.03645031,-0.39901263,0.10550713,0.5437364
0.033902526,-0.39883298,0.10536206,0.54363745
0.025534749,-0.39789426,0.105766356,0.5446526
0.06069067,-0.39015275,0.12139834,0.5629189
0.083198026,-0.38501957,0.13196214,0.57544833
0.10046801,-0.3814917,0.13942236,0.5841909
0.11358112,-0.37868014,0.14538023,0.59125024
0.10074811,-0.37865403,0.14378586,0.58988583
0.084314436,-0.380379,0.13913834,0.58476037
0.071062565,-0.38215858,0.1348584,0.5799569
0.055348113,-0.3854233,0.12786976,0.5716753
0.044757724,-0.3876422,0.123333275,0.56641454
0.039553374,-0.39006612,0.11915592,0.5613127
0.032295257,-0.39413667,0.11219792,0.5526602
0.026486143,-0.3973862,0.10658794,0.54564667
0.011842057,-0.40252703,0.097344734,0.53451186
-0.010793194,-0.40912455,0.08504244,0.519845
0.00129655,-0.40788203,0.08826545,0.52332604
0.01078406,-0.40681663,0.09096893,0.5263069
0.017457426,-0.40608996,0.092809305,0.52830845
0.022511825,-0.40531176,0.09447369,0.5301467
0.027923748,-0.40193588,0.1003517,0.53761244
0.02282253,-0.4012758,0.10058327,0.5381366
0.023001209,-0.3981271,0.10533153,0.5443413
0.031352207,-0.39425772,0.11194585,0.55240875
0.026134059,-0.3939644,0.11163128,0.5522388
0.026934713,-0.39209726,0.11443133,0.5558051
0.025504649,-0.39096206,0.11600503,0.5579687
0.032139093,-0.3894121,0.119113326,0.56163
0.023483798,-0.39117497,0.11540425,0.55728364
0.02150625,-0.39119688,0.115247115,0.55725
0.02694346,-0.39195067,0.11495459,0.55663323
0.04312572,-0.39224204,0.116410464,0.55756205
0.038307607,-0.39609993,0.10998064,0.54941404
0.042130485,-0.3986842,0.10643518,0.54449683
0.043142915,-0.40115315,0.102897294,0.5398391
0.043657467,-0.40338692,0.09950544,0.5353273
0.04474525,-0.4047497,0.097536065,0.5326655
0.044059634,-0.405001,0.09704856,0.53205264
0.046619892,-0.40438136,0.09828166,0.53351754
0.04823102,-0.40397587,0.09902018,0.5343576
0.053698808,-0.4017462,0.103078775,0.53937787
0.04552631,-0.4001331,0.104704164,0.5420587
0.05958256,-0.39469466,0.11449736,0.5540118
0.050008982,-0.39358,0.114899926,0.55502707
0.04226485,-0.39340323,0.11403516,0.5542476
0.045833275,-0.39142483,0.117387764,0.55839545
0.038018703,-0.39102763,0.11721859,0.5587177
0.031544104,-0.39136684,0.115975514,0.55749553
0.035606846,-0.390249,0.118129365,0.5600639
0.030989602,-0.39264008,0.11395314,0.55486286
0.029036522,-0.39349103,0.11254599,0.55319047
0.029355556,-0.39651886,0.108104244,0.5473964
0.04072024,-0.3978203,0.107325286,0.5456277
0.046120957,-0.39909497,0.10620186,0.5439244
0.051933244,-0.40024096,0.105256625,0.5424014
0.05105123,-0.4025637,0.10157447,0.5375976
0.05367264,-0.4032917,0.10082512,0.5364875
0.054988503,-0.40424377,0.0994432,0.5345544
0.052004308,-0.40412682,0.09920443,0.53438044
0.05029379,-0.4035569,0.09984016,0.53529984
0.044952706,-0.40306234,0.100052826,0.53593004
0.049526006,-0.39919657,0.106582835,0.544291
0.04135029,-0.39762,0.10791555,0.5464711
0.046762466,-0.3937124,0.11447548,0.5547483
0.04999031,-0.391042,0.11876394,0.5601063
0.047550827,-0.39055407,0.11910732,0.5606459
0.04053271,-0.39064926,0.11812517,0.5597737
0.034059286,-0.39071068,0.117318496,0.55913055
0.031186476,-0.38967377,0.11866307,0.5611244
0.029825583,-0.39182276,0.115294896,0.5568137
0.03295952,-0.39416555,0.11207407,0.5523814
0.049166143,-0.39391088,0.11451838,0.55469584
0.049362645,-0.39669093,0.11047596,0.54946166
0.05675435,-0.39728284,0.11068201,0.54941845
0.06263198,-0.39729977,0.111369796,0.5499896
0.06043659,-0.3989371,0.10852158,0.5463357
0.053396687,-0.401541,0.10358073,0.5401882
0.09024386,-0.39601743,0.116523586,0.55510825
0.09242755,-0.39525378,0.11808542,0.55709654
0.12124199,-0.39081806,0.1286206,0.5693768
0.1550665,-0.38556805,0.14106251,0.5838475
0.17504938,-0.38119695,0.15026182,0.5947313
0.18579309,-0.3777596,0.1568221,0.60264945
0.18882123,-0.37470445,0.16178215,0.6088943
0.19081241,-0.3723896,0.16550857,0.61360747
0.18047555,-0.37138692,0.16561142,0.61426073
0.16889347,-0.37155956,0.16371152,0.6123463
0.16060281,-0.37167343,0.16236241,0.6109881
0.17388333,-0.37095487,0.16517052,0.61391723
0.17993186,-0.3715476,0.1651634,0.6136384
0.18556243,-0.37326714,0.16338314,0.61108214
0.19779213,-0.37523907,0.16223034,0.60905236
0.213309,-0.37618613,0.16303378,0.60937244
0.2083951,-0.37778986,0.1601136,0.60593086
0.19786571,-0.38084105,0.1541479,0.5987693
0.19156693,-0.38227063,0.15122654,0.5953555
0.21271823,-0.3816626,0.15498215,0.59914315
0.24099948,-0.3798626,0.1615549,0.6062162
0.23053269,-0.38047585,0.15918276,0.60366315
0.22301744,-0.38094252,0.15736488,0.6016432
0.2258122,-0.3791648,0.1603162,0.6052648
0.24053276,-0.3761308,0.16682693,0.61290807
0.25162214,-0.37249768,0.17364287,0.62107146
0.26340073,-0.36899006,0.18048105,0.62927276
0.26436335,-0.36615664,0.18475032,0.6346747
0.26345897,-0.36439097,0.18720724,0.6378584
0.26780277,-0.3629298,0.1898348,0.64094394
0.26264006,-0.36249128,0.18976384,0.6411135
0.26552522,-0.36241937,0.1902197,0.6415398
0.26448655,-0.36440253,0.18715549,0.6376628
0.27311417,-0.36556488,0.18675357,0.63678765
0.27825254,-0.36779425,0.1842506,0.63335705
0.29428816,-0.36914712,0.18448117,0.6328379
0.31155705,-0.3696649,0.18607171,0.63395524
0.32071286,-0.36965424,0.18744272,0.63530004
0.32520813,-0.37019563,0.18726355,0.6348228
0.30801022,-0.37349373,0.18000406,0.62641066
